5.582325000000000000e+04 5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
4.079937243904021096e-12 6.566668484655349969e-13 1.622158175584249706e-13 1.185000155191242227e-13 1.079471017988967761e-13 9.531547113451846043e-14 1.087474853669982963e-13 1.121712900475825986e-13 1.000014949807215574e-13 1.072845591190331699e-13 1.151271677175253839e-13 1.076940068564852092e-13 1.344392785648337704e-13 2.596167993447243501e-13
4.075618404474518176e-14 5.924544865189508585e-15 1.274295979270249382e-15 1.714887075960652406e-15 1.520059116042905528e-15 1.109006098586162229e-15 1.274537068296065704e-15 1.151705079004981372e-15 1.175921517186478779e-15 1.222023734184112526e-15 1.559294778219222699e-15 1.345959647524597618e-15 1.165037414366466366e-15 2.210644140706544856e-15
