5.457225000000000000e+04 5.467650000000000000e+04 5.478075000000000000e+04 5.488500000000000000e+04 5.498925000000000000e+04 5.509350000000000000e+04 5.519775000000000000e+04 5.530200000000000000e+04 5.540625000000000000e+04 5.551050000000000000e+04 5.561475000000000000e+04 5.571900000000000000e+04 5.582325000000000000e+04 5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
3.700348614731035043e-13 1.126660988707937248e-13 4.618157517732243785e-14 3.595625379438059487e-14 3.048768985872499945e-14 2.780087696592493743e-14 2.592418085208613771e-14 2.393934480702896339e-14 2.402609423888949439e-14 2.496069428818612927e-14 2.525221028012173320e-14 2.529737202584204506e-14 2.618410825731736856e-14 2.688691609100022927e-14 2.616506708767744866e-14 2.647525063598100407e-14 2.731280599146135586e-14 2.628663703706897828e-14 2.317777066844361315e-14 2.132613372738359708e-14 2.086857003126623910e-14 2.156467939068553601e-14 2.387948998962368202e-14 2.936940363401411602e-14 4.060510839025008974e-14 1.189328258865565135e-13
1.503047462164598532e-15 4.320512501185617624e-16 1.789160628873145578e-16 1.551447121954890726e-16 1.153664638961288749e-16 9.553131809823731995e-17 9.704497707801991029e-17 9.996837861580199911e-17 1.010468749589371825e-16 1.091203031516216084e-16 1.036898041209179115e-16 1.125022121146483995e-16 1.505305036752014027e-16 1.364171155036765037e-16 1.295841637721245084e-16 1.079933793372636810e-16 1.366666642054504157e-16 1.009922066637990461e-16 1.158860262942908137e-16 9.922273469856663502e-17 1.153065957570734009e-16 9.796656927978894462e-17 1.128700742557360240e-16 1.182799411940461027e-16 1.808109125442207882e-16 4.731885531876587955e-16
