5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
5.114230727077629831e-13 3.495555098426632096e-13 3.055966920104101318e-13 3.036827277993885451e-13 3.038262922122832168e-13 2.897565266472748385e-13 2.856928625253081259e-13 3.037669428550930457e-13 3.237648736306959099e-13 3.536461395450866865e-13 4.581655526622963632e-13
3.267396264997844127e-15 4.196990667101931188e-15 3.481061751302655369e-15 2.817593612728622774e-15 2.073379051945120714e-15 2.892516867379296082e-15 2.625522395385656028e-15 3.165423458361838663e-15 3.678680538477687734e-15 4.165899523216705175e-15 4.227895524483852203e-15
