5.352975000000000000e+04 5.363400000000000000e+04 5.373825000000000000e+04 5.384250000000000000e+04 5.394675000000000000e+04 5.405100000000000000e+04 5.415525000000000000e+04 5.425950000000000000e+04 5.436375000000000000e+04 5.446800000000000000e+04 5.457225000000000000e+04 5.467650000000000000e+04 5.478075000000000000e+04 5.488500000000000000e+04 5.498925000000000000e+04 5.509350000000000000e+04 5.519775000000000000e+04 5.530200000000000000e+04 5.540625000000000000e+04 5.551050000000000000e+04 5.561475000000000000e+04 5.571900000000000000e+04 5.582325000000000000e+04 5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
3.916198423025940853e-13 1.273782716418783703e-13 1.050381900693497694e-13 1.004139948595482683e-13 1.025086268254861059e-13 1.013281380595975482e-13 1.015523360240853395e-13 1.310628132670414486e-13 1.484103024980318500e-13 1.412657790882793885e-13 1.311278118256515242e-13 1.294080729710255688e-13 1.127080628623099916e-13 9.672757249750539464e-14 1.049499822689880511e-13 1.229041053928461152e-13 1.496419678278176962e-13 1.573097831653596175e-13 1.526838422447053992e-13 1.543030343302997015e-13 1.532273428166495399e-13 1.131757462943958463e-13 1.412163273398626989e-13 1.363596015098272487e-13 1.195335339373791651e-13 1.097696856696386231e-13 1.045580746140582438e-13 8.849542955606618186e-14 7.886175023015876926e-14 7.875657823019454200e-14 8.329412711523893352e-14 8.655875665827178149e-14 8.526645433997097320e-14 8.455037274242364184e-14 9.036479883859777769e-14 1.313786935353083313e-13
1.556236024394771267e-15 9.476576699046684529e-16 7.334904820927667539e-16 7.587239033115925419e-16 7.382032743805059994e-16 8.475652224128729333e-16 7.245677644387254325e-16 8.304713749033369409e-16 1.101174983369091998e-15 8.893631583656448225e-16 7.743159927608329727e-16 9.115893530242864300e-16 9.403626934286169511e-16 5.404777105679719401e-16 5.269515497273347941e-16 4.989855635551213390e-16 5.992522296664435944e-16 6.926586242713628556e-16 6.314306313323420625e-16 6.773412283178402565e-16 9.488612933100759033e-16 7.995168657734993138e-16 8.174796237935936288e-16 5.409186407283765435e-16 4.468923481455016286e-16 3.950084778652402437e-16 3.910672900472728912e-16 4.273972700799612108e-16 4.289333743308467986e-16 4.713346792005132907e-16 5.016602437214629629e-16 6.622175501806961712e-16 6.495668530357293413e-16 5.519040300184980179e-16 5.717330152667337641e-16 9.517031386694828309e-16
