5.498925000000000000e+04 5.509350000000000000e+04 5.519775000000000000e+04 5.530200000000000000e+04 5.540625000000000000e+04 5.551050000000000000e+04 5.561475000000000000e+04 5.571900000000000000e+04 5.582325000000000000e+04 5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
1.036686736669677791e-11 4.618674047141663725e-13 2.255760179730390633e-13 1.901832672318321868e-13 1.821893433457384765e-13 2.209389465346922854e-13 2.636788468139186733e-13 2.565801118488647350e-13 2.120461869491922598e-13 1.729815836977576792e-13 1.721451454219963707e-13 1.715219846868999455e-13 1.704442530691395958e-13 1.662614367713644594e-13 1.737180930339200594e-13 1.644241041708163694e-13 1.521255412005015000e-13 1.877847460471148121e-13 2.083725642720627201e-13 1.923865722231854738e-13 2.143985502142970778e-13 3.990051592069477026e-13
1.686075339928169508e-13 3.919855751003700600e-15 1.448904006059422648e-15 1.465335257257758890e-15 1.610227979663864895e-15 2.730642663069485045e-15 2.316886466160925880e-15 2.563744199855898538e-15 1.788102319190486699e-15 1.886842427021718825e-15 9.405364961103200822e-16 9.697718990158250546e-16 1.417291537925365555e-15 1.733566533619720527e-15 2.253513526120561894e-15 1.944236290570623021e-15 1.741174375840527598e-15 2.440659505379635163e-15 2.555724059014649327e-15 2.933284593860703188e-15 2.981158895973898793e-15 3.858165709823369428e-15
