5.530200000000000000e+04 5.540625000000000000e+04 5.551050000000000000e+04 5.561475000000000000e+04 5.571900000000000000e+04 5.582325000000000000e+04 5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
1.975128404525921722e-12 1.721902815048773458e-12 1.470715033417430680e-12 1.460764741418737694e-12 1.354605422910298430e-12 1.238946706563867588e-12 1.488539259450751764e-12 1.630758887242290804e-12 1.605410983474835224e-12 1.439072975619694137e-12 1.307695145280775671e-12 1.308371260051780182e-12 1.284866140225711730e-12 1.926631972944307311e-12 1.926715413707722338e-12 1.398298165515572508e-12 1.709773813707151029e-12 1.638251248110606719e-12 1.623129649747219352e-12
1.531560391603410978e-14 1.420109622801652625e-14 1.234135301821154219e-14 1.543236121438377534e-14 1.068439792972848848e-14 1.056764065912154950e-14 1.274261042264583604e-14 1.225645655029367419e-14 1.126664288150843209e-14 1.008818713545711183e-14 9.164849978542904310e-15 8.807428974867456187e-15 1.142570402224424491e-14 1.232331685222201036e-14 1.387027125103665497e-14 1.008986760344859503e-14 9.453262072312024824e-15 9.773019398787616739e-15 6.514696197545523022e-15
