5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04 5.728275000000000000e+04
1.065333230760324489e-13 5.610597692532491088e-14 4.438347053513490475e-14 3.835001753340333247e-14 3.759854135433848681e-14 4.133953557372655094e-14 4.045544001035489049e-14 3.727286744101453490e-14 3.659582160417742676e-14 3.962315437318420012e-14 4.095130935278882933e-14 3.771415576763613002e-14 5.353254502842202361e-14 2.798894235694538993e-12
8.188108376081477361e-16 2.897477990170555737e-16 3.173416460971994125e-16 3.279146033915387914e-16 2.819263583770442569e-16 2.967026430588750527e-16 2.674424273946350239e-16 2.107916890434697031e-16 2.998386691668951405e-16 3.593019228493278627e-16 3.845092590781550389e-16 5.187473796440108150e-16 3.943838272364732365e-16 3.707697698455167357e-14
