5.342550000000000000e+04 5.352975000000000000e+04 5.363400000000000000e+04 5.373825000000000000e+04 5.384250000000000000e+04 5.394675000000000000e+04 5.405100000000000000e+04 5.415525000000000000e+04 5.425950000000000000e+04 5.436375000000000000e+04 5.446800000000000000e+04 5.457225000000000000e+04 5.467650000000000000e+04 5.478075000000000000e+04 5.488500000000000000e+04 5.498925000000000000e+04 5.509350000000000000e+04 5.519775000000000000e+04 5.530200000000000000e+04 5.540625000000000000e+04 5.551050000000000000e+04 5.561475000000000000e+04 5.571900000000000000e+04 5.582325000000000000e+04 5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
1.214294212725117201e-12 5.043536927178836523e-13 2.577518506740346097e-13 2.048032281952968632e-13 1.773304967723390521e-13 1.618370518561965596e-13 1.505142641993065247e-13 1.404679556450669377e-13 1.265179159381050360e-13 1.207959946479387447e-13 1.167679020620686391e-13 1.169769991602185472e-13 1.223832839973708026e-13 1.237536283469268200e-13 1.170441618639572584e-13 1.186062038090835575e-13 1.370104978937981555e-13 1.570149004577254263e-13 1.614292691963097643e-13 1.567613742249029799e-13 1.527573693972893201e-13 1.492109548393301254e-13 1.508062195358751022e-13 1.528369616421912597e-13 1.497626522121321565e-13 1.336286664082655910e-13 1.094678708691464015e-13 1.043895350767754765e-13 1.089342414334803891e-13 1.081902392524715931e-13 1.129198452131302579e-13 1.177209685304126088e-13 1.230215490794589499e-13 1.327391781764374701e-13 1.451585718075530166e-13 2.127215869053255838e-13 3.749574376535746178e-13
4.759060666808415057e-15 1.259641232930816729e-15 6.969050307362619534e-16 4.958802644252515591e-16 5.119067466905615235e-16 4.843376554796892825e-16 4.941283343608303905e-16 5.048282417294547508e-16 4.466187493933395134e-16 6.422094394797707262e-16 7.088560832677428626e-16 6.540113339917313451e-16 8.251378566929243206e-16 7.834378023772925554e-16 9.155852427831890570e-16 8.441715661472457227e-16 9.290680409864820851e-16 7.741276849574487850e-16 6.733335413595698127e-16 5.180431466699462160e-16 4.433433340726299236e-16 4.235506234036062320e-16 5.440863787243274025e-16 5.218739475909336897e-16 6.566383538055262992e-16 7.243131475970807286e-16 8.383898018410261647e-16 7.319104603363735549e-16 9.511526968104602240e-16 6.951042539102084968e-16 7.355252123923889367e-16 7.997994877990493726e-16 8.508981259733388127e-16 8.125609673303731697e-16 1.090600845997843626e-15 1.430509339637779101e-15 2.065907386378353541e-15
