5.530200000000000000e+04 5.540625000000000000e+04 5.551050000000000000e+04 5.561475000000000000e+04 5.571900000000000000e+04 5.582325000000000000e+04 5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
4.818211009983736674e-13 2.496157151398803320e-13 2.075873100398309569e-13 1.973475556620815211e-13 1.987376148712540893e-13 1.947473893543463348e-13 1.697483182728039753e-13 1.526286422919268325e-13 1.424286405888397297e-13 1.317053472342703955e-13 1.218652762406169973e-13 1.273864341702401706e-13 1.480896852997547019e-13 1.695529060980827380e-13 1.824037621234138197e-13 1.876133692188811215e-13 1.937140840622260413e-13 1.986112626456898568e-13 2.772678787634383591e-13
2.850994249790736729e-15 1.447082757186484129e-15 1.472837435979617288e-15 9.285096393447739470e-16 8.355319182202410904e-16 7.966831295443356877e-16 9.731378220423151989e-16 9.339523024094270338e-16 6.753334513155168116e-16 5.854890625179224714e-16 6.768035645651123445e-16 9.338946030892219383e-16 1.004980587244376236e-15 6.587630410274719275e-16 7.967041763492732600e-16 6.865877503006327127e-16 1.067731616262826288e-15 1.669648954217661608e-15 1.809810583808215382e-15
