5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
9.072213156508306107e-13 2.199745602934267800e-13 1.676431439125415234e-13 1.752385578172336895e-13 1.761589047580061182e-13 1.737269267848363196e-13 1.981680509284821293e-13 2.036294523147455900e-13 2.040331884581939878e-13 2.230856562232205106e-13 3.013078818704085262e-13
7.971925517148578804e-15 2.395599423577624053e-15 1.793903724027625536e-15 1.675014747334495709e-15 1.937752338928724479e-15 1.543361735030248852e-15 2.144900751740060775e-15 2.034260362977022986e-15 1.741574325660367915e-15 3.220954005553316186e-15 2.687349965417108804e-15
