5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
1.524704845314864690e-12 7.054929609385248867e-13 5.075823010263874125e-13 5.136874814860075588e-13 5.800274544791226803e-13 7.107487286145900984e-13 7.120437099111983083e-13 6.379093926640612051e-13 5.671347212537210474e-13 5.267639593189513773e-13 5.872161650891654894e-13 9.358370853475121789e-13
1.378138070348034682e-14 6.140578880804877430e-15 4.098554279823542394e-15 5.230237783482224488e-15 6.605752025694387845e-15 4.994458357766146096e-15 4.703156242859263006e-15 5.249453700343465560e-15 5.767501122630497450e-15 4.863586074581826933e-15 4.086312344113771870e-15 7.872255687310413292e-15
