5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
1.228180685183469503e-12 4.026268933311182380e-13 2.358844677807972174e-13 2.069565216484428540e-13 1.717531391609748269e-13 1.906217328228981866e-13 1.905851227292106575e-13 1.903121353691884935e-13 1.909996644630334864e-13 1.805777068278750580e-13 1.840299520765349649e-13 1.915943325731749712e-13 2.279330460269082990e-13
1.159204183696335507e-14 2.955051443909065225e-15 2.511823564253317918e-15 2.680610256644545370e-15 2.935139446222554055e-15 2.042952520203769611e-15 1.409532873451961176e-15 1.378346937236690618e-15 2.097421712962030466e-15 2.007597120488630551e-15 2.490541753933999358e-15 2.598197200445461477e-15 2.249309110480583552e-15
