5.363400000000000000e+04 5.373825000000000000e+04 5.384250000000000000e+04 5.394675000000000000e+04 5.405100000000000000e+04 5.415525000000000000e+04 5.425950000000000000e+04 5.436375000000000000e+04 5.446800000000000000e+04 5.457225000000000000e+04 5.467650000000000000e+04 5.478075000000000000e+04 5.488500000000000000e+04 5.498925000000000000e+04 5.509350000000000000e+04 5.519775000000000000e+04 5.530200000000000000e+04 5.540625000000000000e+04 5.551050000000000000e+04 5.561475000000000000e+04 5.571900000000000000e+04 5.582325000000000000e+04 5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
2.440591924985185575e-13 1.155124308817328647e-13 8.777028020766153819e-14 8.464386155678513159e-14 7.971208832810633292e-14 7.559638352908304120e-14 7.296337790352201776e-14 6.900817319295236868e-14 6.470489466700879928e-14 6.155045035235803427e-14 5.951929923684563077e-14 6.062574540774754054e-14 6.335356606112079585e-14 6.205381967077954594e-14 6.093296679254673603e-14 6.232063422053720398e-14 6.851136867269951778e-14 7.554348857598652721e-14 7.260852097016473839e-14 6.214861149756163062e-14 6.622058031064786195e-14 7.373036491708829148e-14 6.492406179725425621e-14 6.332382393964169745e-14 6.389633523369541864e-14 6.155248858428514637e-14 5.646542068347347040e-14 5.333903613850034679e-14 5.279634925343671262e-14 5.299897666465821676e-14 5.609322328534288961e-14 5.993813121451440025e-14 6.948515183300410806e-14 8.544929549793174115e-14 1.198997178687069254e-13
1.464769499702959383e-15 6.543131429445941200e-16 2.682271710465484226e-16 2.276846087455687143e-16 2.249557480811372505e-16 1.915282286754867643e-16 1.525168969218730578e-16 1.630300907386381912e-16 1.904187158132244113e-16 2.072155964120958998e-16 2.327583107003225771e-16 2.686184767607151496e-16 2.859108338264642809e-16 3.091046599607829464e-16 3.662816788370996623e-16 3.211047055006395514e-16 3.731074020769389124e-16 4.442254834479946081e-16 5.186010317854581711e-16 3.413519638578519354e-16 4.097070990476618569e-16 6.097068653727806322e-16 4.128787563410551997e-16 2.725198789169600055e-16 2.814798526943681458e-16 3.004586919300956175e-16 2.471012157163199090e-16 2.146651449445102735e-16 2.685475315605982990e-16 2.510339207182497614e-16 2.460709989725661004e-16 2.748851179968211541e-16 3.751474615734686233e-16 3.445450850758847165e-16 8.056779657976628971e-16
