5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
1.111523756133809034e-12 4.599979751826866563e-13 3.690519873148838188e-13 3.661466147946873446e-13 3.168951902726937031e-13 3.029501121696269723e-13 3.089728599595274826e-13 3.270106913767176804e-13 3.705580255563239552e-13 3.482048366091161670e-13 3.549130955603163937e-13 4.123931302660125327e-13 5.569356596239664871e-13
1.018608329477817019e-14 4.062804950752926286e-15 3.911308283988836081e-15 4.309616524502375339e-15 3.627499534847242570e-15 2.782767736169454805e-15 2.084376198146443166e-15 2.156685596116627434e-15 3.625803888830756636e-15 3.896961148610708573e-15 4.401420947290573074e-15 4.862622096767942735e-15 4.320448930090508794e-15
