5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
1.809134191535627589e-12 1.491666115259816444e-12 1.354248839028534599e-12 1.221550685857299854e-12 1.268577537925862735e-12 1.339486784617260362e-12 1.321748650764624398e-12 1.237343521404179711e-12 1.180185297611927709e-12 1.203624035170444101e-12 1.480502546992996182e-12
1.113587888589631640e-14 1.368647192491310358e-14 8.374397138944917750e-15 5.833561454922530515e-15 5.277346728719619834e-15 1.050556064854458648e-14 9.317244610060130796e-15 4.974616009894415200e-15 6.511373358860820289e-15 5.939602737506191392e-15 9.976481104770087032e-15
