5.488500000000000000e+04 5.498925000000000000e+04 5.509350000000000000e+04 5.519775000000000000e+04 5.530200000000000000e+04 5.540625000000000000e+04 5.551050000000000000e+04 5.561475000000000000e+04 5.571900000000000000e+04 5.582325000000000000e+04 5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
2.793482777617777247e-13 1.096719510794481857e-13 7.203968197314354799e-14 5.643737582557341549e-14 5.019304307876883411e-14 4.534593495102146002e-14 3.581531782299344902e-14 3.483237868542766837e-14 3.544812552443883790e-14 3.510715423590456487e-14 3.543696012640307968e-14 3.583657395516537457e-14 4.102354286708758814e-14 4.293936541113047265e-14 4.273454546754162722e-14 3.947285001484391288e-14 3.538930403640754662e-14 3.432450986693959491e-14 3.318533921986822070e-14 3.229986957645671457e-14 3.847380380550294441e-14 5.726074509774483790e-14 1.576379353116918655e-13
2.072460900693075039e-15 5.658543317096777531e-16 3.851933544477975053e-16 2.798064271614070522e-16 2.524618038975036131e-16 2.935924254184355010e-16 2.201907622043692681e-16 2.976639738002689419e-16 3.777778313961906610e-16 3.300009089797087739e-16 3.155355229408315599e-16 2.182602592008241204e-16 2.397636241297027285e-16 1.961679718879050356e-16 2.524093752184846494e-16 2.909013467356423053e-16 2.919118775244610498e-16 2.957004309314117925e-16 2.650141905142867009e-16 2.622233202152769786e-16 2.535006751396972617e-16 3.356876798304193220e-16 8.615456255987754690e-16
