5.519775000000000000e+04 5.530200000000000000e+04 5.540625000000000000e+04 5.551050000000000000e+04 5.561475000000000000e+04 5.571900000000000000e+04 5.582325000000000000e+04 5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
1.915965275653521619e-13 1.021640053990197758e-13 9.317992528654893503e-14 8.111877037798587685e-14 6.537063725224431605e-14 5.889977079929085551e-14 6.194783035652154920e-14 5.999680463512595441e-14 5.725157229041553558e-14 5.937956995531206177e-14 5.891630040381471678e-14 5.101710210226658144e-14 5.246891033856910098e-14 5.060678306159029956e-14 4.123145727767015389e-14 4.826573501204476706e-14 4.833140332735290367e-14 4.520524780563682875e-14 4.852007505867709944e-14 6.764225439978549354e-14
1.639849858478911341e-15 7.493829466938675007e-16 8.510519887874551465e-16 7.635302933541955986e-16 8.049193084587040372e-16 4.717057494846536412e-16 5.697925536004481136e-16 6.445062383410510372e-16 3.988324807381626997e-16 4.782042461447408940e-16 5.739092954867155626e-16 5.941807008771291113e-16 4.849707574694656905e-16 5.013808747352921168e-16 4.021959748562077582e-16 5.938651930549425468e-16 5.500679111934899134e-16 6.216646021135755861e-16 5.926108998850440484e-16 6.208869842282090272e-16
