5.592750000000000000e+04 5.603175000000000000e+04 5.613600000000000000e+04 5.624025000000000000e+04 5.634450000000000000e+04 5.644875000000000000e+04 5.655300000000000000e+04 5.665725000000000000e+04 5.676150000000000000e+04 5.686575000000000000e+04 5.697000000000000000e+04 5.707425000000000000e+04 5.717850000000000000e+04
4.718554910351696971e-13 1.849352411306158374e-13 1.492533888508122005e-13 1.310967309106861588e-13 1.189711777703806643e-13 1.243260393122453068e-13 1.353746179048871006e-13 1.358372483250101583e-13 1.274036772229129880e-13 1.198704144423457750e-13 1.134963380379632422e-13 1.375687555273498464e-13 2.106900973701774710e-13
2.723317024556682248e-15 8.385313192408012499e-16 6.973641552985258684e-16 5.313142052690624900e-16 5.326569834435586119e-16 8.831863843802630039e-16 8.743452935989728336e-16 8.295606732995127869e-16 7.299118856910642587e-16 7.113996214050245314e-16 6.271193319119414137e-16 7.242637770735366367e-16 1.185382689257849575e-15
