3.600000000000000000e+01 -1.363813490564072239e+01 1.259700000000000000e+05 2.697110130693322958e+02
3.700000000000000000e+01 -1.360635712819120968e+01 1.209550000000000000e+05 1.138130673713397556e+02
3.800000000000000000e+01 -1.360135400043496645e+01 1.364250000000000000e+05 1.802274679939422413e+02
3.900000000000000000e+01 -1.356411362273719945e+01 1.269050000000000000e+05 1.477855322390154527e+02
4.000000000000000000e+01 -1.353400117895341559e+01 1.183200000000000000e+05 1.708585176947056823e+02
4.100000000000000000e+01 -1.350932948163433878e+01 1.435650000000000000e+05 1.673233411790390051e+02
4.200000000000000000e+01 -1.347350547626758654e+01 1.311550000000000000e+05 2.893173925786422274e+02
4.300000000000000000e+01 -1.345306564261482407e+01 1.246950000000000000e+05 2.365804541504907661e+02
4.400000000000000000e+01 -1.342332416775283477e+01 1.252050000000000000e+05 1.607202280990175041e+02
4.500000000000000000e+01 -1.341904321163626435e+01 1.255450000000000000e+05 1.387318821648264020e+02
4.600000000000000000e+01 -1.341830243816638912e+01 1.255450000000000000e+05 2.620466083243504158e+02
4.700000000000000000e+01 -1.340666851708578378e+01 1.311550000000000000e+05 1.388383733016349595e+02
4.800000000000000000e+01 -1.352266031427469173e+01 9.316000000000000000e+04 1.693502462509104589e+02
4.900000000000000000e+01 -1.351563325060923226e+01 1.392300000000000000e+05 3.808894132545491402e+02
5.000000000000000000e+01 -1.356612016858325198e+01 1.173000000000000000e+05 2.324473067596535998e+02
5.100000000000000000e+01 -1.361151410326703726e+01 1.239300000000000000e+05 3.421554390040414546e+02
5.200000000000000000e+01 -1.362047429326574388e+01 1.278400000000000000e+05 1.682906869614083973e+02
5.300000000000000000e+01 -1.363933141413068206e+01 1.220600000000000000e+05 8.877584224538074409e+01
5.400000000000000000e+01 -1.362768523310158386e+01 1.395700000000000000e+05 2.030041533519442680e+02
5.500000000000000000e+01 -1.362691542983693793e+01 1.272450000000000000e+05 4.034196158825806720e+02
5.600000000000000000e+01 -1.364880619302683762e+01 1.190000000000000000e+05 2.672217342955244703e+02
5.700000000000000000e+01 -1.361863255008206863e+01 1.327700000000000000e+05 3.130820682229249314e+02
5.800000000000000000e+01 -1.359133943818526724e+01 1.237600000000000000e+05 1.049095218039934849e+02
5.900000000000000000e+01 -1.359053950681268574e+01 1.229950000000000000e+05 1.405625481755601527e+02
6.000000000000000000e+01 -1.354664169447792332e+01 1.252900000000000000e+05 1.348289949028420835e+02
6.100000000000000000e+01 -1.349481204174619720e+01 1.529150000000000000e+05 1.826847569429941700e+02
6.200000000000000000e+01 -1.345656371521948458e+01 1.337050000000000000e+05 3.121918211326935193e+02
6.300000000000000000e+01 -1.344754857115575852e+01 1.224000000000000000e+05 1.416544530436780747e+02
6.400000000000000000e+01 -1.341582347191879165e+01 1.497700000000000000e+05 2.593469340586063367e+02
6.500000000000000000e+01 -1.339391364860693656e+01 1.388050000000000000e+05 1.750047169482620859e+02
6.600000000000000000e+01 -1.337636684879720583e+01 1.390600000000000000e+05 9.883118824005855174e+01
6.700000000000000000e+01 -1.337769933245558107e+01 1.224850000000000000e+05 2.056351518998475285e+02
6.800000000000000000e+01 -1.338579889100768128e+01 1.230800000000000000e+05 2.642564638605092568e+02
6.900000000000000000e+01 -1.340941250644070593e+01 1.301350000000000000e+05 1.794552142167556212e+02
7.000000000000000000e+01 -1.349272971059590631e+01 1.626050000000000000e+05 2.032201249594822912e+02
7.100000000000000000e+01 -1.351936087923910890e+01 1.423750000000000000e+05 1.170913189946810036e+02
7.200000000000000000e+01 -1.354987453538760533e+01 1.535950000000000000e+05 3.928499665236752776e+02
7.300000000000000000e+01 -1.360040103020519631e+01 9.282000000000000000e+04 1.603685827083749587e+02
7.400000000000000000e+01 -1.366624194347844856e+01 1.357450000000000000e+05 1.961092599255610480e+02
7.500000000000000000e+01 -1.368386216860154647e+01 1.502800000000000000e+05 1.860597407219196384e+02
7.600000000000000000e+01 -1.363301205869308497e+01 1.250350000000000000e+05 2.775254769557062104e+02
7.700000000000000000e+01 -1.367280282468686181e+01 1.502800000000000000e+05 4.480813017407613188e+02
7.800000000000000000e+01 -1.365859995456500720e+01 1.343000000000000000e+05 1.607725828046753520e+02
7.900000000000000000e+01 -1.363405936897160231e+01 1.106700000000000000e+05 5.774237963797097706e+01
8.000000000000000000e+01 -1.357059860375612992e+01 8.381000000000000000e+04 1.624666472695855930e+02
8.100000000000000000e+01 -1.362464929377001432e+01 1.532550000000000000e+05 2.566607128498333736e+02
8.200000000000000000e+01 -1.362172311517813306e+01 1.275850000000000000e+05 1.302502156290273660e+02
8.300000000000000000e+01 -1.358786428833558446e+01 1.378700000000000000e+05 2.691168019064523946e+02
8.400000000000000000e+01 -1.358743807890795985e+01 1.540200000000000000e+05 1.798430732239490055e+02
8.500000000000000000e+01 -1.351974280949728069e+01 1.010650000000000000e+05 2.280926352062786009e+02
8.600000000000000000e+01 -1.353361340784400646e+01 1.501950000000000000e+05 2.247370459933619600e+02
8.700000000000000000e+01 -1.346852669449188511e+01 1.403350000000000000e+05 1.587992877994678338e+02
8.800000000000000000e+01 -1.345509258264110919e+01 1.179800000000000000e+05 1.933406323568495111e+02
8.900000000000000000e+01 -1.343114589231403500e+01 1.422900000000000000e+05 1.780598032529635191e+02
9.000000000000000000e+01 -1.339367302840317997e+01 1.176400000000000000e+05 1.795751216420067635e+02
9.100000000000000000e+01 -1.336860638987264238e+01 1.418650000000000000e+05 1.643182812195273073e+02
9.200000000000000000e+01 -1.333184043584315148e+01 1.252050000000000000e+05 2.240229172212571029e+02
9.300000000000000000e+01 -1.331366703308656874e+01 1.382100000000000000e+05 2.529240532890195823e+02
9.400000000000000000e+01 -1.336612751907670393e+01 1.426300000000000000e+05 2.442819974630648971e+02
9.500000000000000000e+01 -1.347322425091972953e+01 1.306450000000000000e+05 1.421868668863191658e+02
9.600000000000000000e+01 -1.345560106766667374e+01 1.583550000000000000e+05 1.920496182813729718e+02
9.700000000000000000e+01 -1.346469021590729831e+01 9.282000000000000000e+04 1.528011598413122840e+02
9.800000000000000000e+01 -1.355669572853173221e+01 1.456050000000000000e+05 2.278979313332203844e+02
9.900000000000000000e+01 -1.357003621607301191e+01 1.389750000000000000e+05 2.931881440547458055e+02
1.000000000000000000e+02 -1.362796353563659046e+01 1.218900000000000000e+05 1.395212080976984339e+02
1.010000000000000000e+02 -1.366665370495641163e+01 1.352350000000000000e+05 1.390842318638697748e+02
1.020000000000000000e+02 -1.372666898079173770e+01 1.318350000000000000e+05 1.279510996949096580e+02
1.030000000000000000e+02 -1.368093200520709019e+01 1.028500000000000000e+05 3.130866370343334779e+02
1.040000000000000000e+02 -1.368396824986259475e+01 1.242700000000000000e+05 2.382334546204413925e+02
1.050000000000000000e+02 -1.371577908819317315e+01 1.202750000000000000e+05 6.978893603779053478e+01
1.060000000000000000e+02 -1.363723935635995765e+01 1.351500000000000000e+05 3.815875085561335140e+02
1.070000000000000000e+02 -1.361711280895776355e+01 1.036150000000000000e+05 2.581968209664489109e+02
1.080000000000000000e+02 -1.368800347375134585e+01 1.510450000000000000e+05 2.317795188599229732e+02
1.090000000000000000e+02 -1.366098863792885609e+01 1.241000000000000000e+05 2.024081111307905871e+02
1.100000000000000000e+02 -1.362716070253726741e+01 1.354900000000000000e+05 2.848631359783514085e+02
1.110000000000000000e+02 -1.359432776474247007e+01 7.131500000000000000e+04 2.321097881626341177e+02
1.120000000000000000e+02 -1.357263094951960625e+01 1.261400000000000000e+05 1.986788230698705604e+02
1.130000000000000000e+02 -1.358324119881532255e+01 1.288600000000000000e+05 1.137853361794969231e+02
1.140000000000000000e+02 -1.354658668748961503e+01 1.491750000000000000e+05 2.465728708920952670e+02
1.150000000000000000e+02 -1.351969942301396088e+01 1.241850000000000000e+05 1.184311479265892046e+02
1.160000000000000000e+02 -1.350868121995980253e+01 1.047200000000000000e+05 1.467343441677987244e+02
1.170000000000000000e+02 -1.343509206451314952e+01 1.348950000000000000e+05 1.653933567535144675e+02
1.180000000000000000e+02 -1.340521076924358113e+01 1.410150000000000000e+05 6.169811373337824278e+01
1.190000000000000000e+02 -1.335917541280861975e+01 1.416100000000000000e+05 1.428880164990704031e+02
1.200000000000000000e+02 -1.325344957092783460e+01 1.324300000000000000e+05 1.356564585841609301e+02
1.210000000000000000e+02 -1.327693960259536610e+01 1.303900000000000000e+05 2.662167989797117116e+02
1.220000000000000000e+02 -1.326085667110305444e+01 1.357450000000000000e+05 1.552930842053490608e+02
1.230000000000000000e+02 -1.331540272401615255e+01 1.502800000000000000e+05 2.590067439641122746e+02
1.240000000000000000e+02 -1.339728330559540126e+01 9.596500000000000000e+04 1.261434217602812566e+02
1.250000000000000000e+02 -1.351941922809492524e+01 1.210400000000000000e+05 1.738375475799885521e+02
1.260000000000000000e+02 -1.348732097676635000e+01 1.426300000000000000e+05 1.607210963803293851e+02
1.270000000000000000e+02 -1.348988396884135987e+01 1.081200000000000000e+05 2.830157333127400534e+02
1.280000000000000000e+02 -1.353825216702666268e+01 1.257150000000000000e+05 3.276762845518368295e+02
1.290000000000000000e+02 -1.359846116626543733e+01 1.398250000000000000e+05 1.912238816489227986e+02
1.300000000000000000e+02 -1.362474376038068513e+01 9.537000000000000000e+04 1.210221518460418508e+02
1.310000000000000000e+02 -1.366933593070523401e+01 1.380400000000000000e+05 2.121782734049531314e+02
1.320000000000000000e+02 -1.372837577187295288e+01 1.313250000000000000e+05 1.854232218137202324e+02
1.330000000000000000e+02 -1.374709259032119135e+01 1.401650000000000000e+05 2.181061429936619618e+02
1.340000000000000000e+02 -1.373393230877872639e+01 1.135600000000000000e+05 4.416065180005315369e+02
1.350000000000000000e+02 -1.372336893222019150e+01 1.423750000000000000e+05 1.859790861934116890e+02
1.360000000000000000e+02 -1.367748076149292658e+01 1.626900000000000000e+05 4.289379772214155651e+02
1.370000000000000000e+02 -1.362466752069999210e+01 1.382100000000000000e+05 2.696181614766588268e+02
1.380000000000000000e+02 -1.364968694923994441e+01 1.325150000000000000e+05 2.893044883205309361e+02
1.390000000000000000e+02 -1.363925128897334460e+01 1.534250000000000000e+05 2.595179289887310006e+02
1.400000000000000000e+02 -1.365556966005945938e+01 1.706800000000000000e+05 1.706190713551635270e+02
1.410000000000000000e+02 -1.368777915037897586e+01 1.301350000000000000e+05 2.269448274078520456e+02
1.420000000000000000e+02 -1.363707407113759729e+01 1.459450000000000000e+05 2.452859002721734214e+02
1.430000000000000000e+02 -1.361669124860112490e+01 1.396550000000000000e+05 9.850819263822951655e+01
1.440000000000000000e+02 -1.360823252886167722e+01 1.372750000000000000e+05 1.844558685043129742e+02
1.450000000000000000e+02 -1.363345615071527916e+01 1.541900000000000000e+05 1.697751259280939280e+02
1.460000000000000000e+02 -1.357730667451631135e+01 1.507050000000000000e+05 1.584824577550248250e+02
1.470000000000000000e+02 -1.355171344743444450e+01 1.449250000000000000e+05 1.103787003237840594e+02
1.480000000000000000e+02 -1.351749852603058244e+01 1.469650000000000000e+05 1.667839952332369649e+02
1.490000000000000000e+02 -1.347052455895793521e+01 1.425450000000000000e+05 1.034928195771618249e+02
1.500000000000000000e+02 -1.342642330110664872e+01 1.635400000000000000e+05 1.693845436333629948e+02
1.510000000000000000e+02 -1.336996207508439305e+01 1.476450000000000000e+05 2.428790967258761668e+02
1.520000000000000000e+02 -1.327427395328723847e+01 1.474750000000000000e+05 2.344139009502719375e+02
1.530000000000000000e+02 -1.319889995271025995e+01 1.598000000000000000e+05 1.545891699439620766e+02
1.540000000000000000e+02 -1.327219049678320495e+01 1.405050000000000000e+05 1.280669612853224066e+02
1.550000000000000000e+02 -1.327757933905119003e+01 1.515550000000000000e+05 8.197838446347044794e+01
1.560000000000000000e+02 -1.338227282659621231e+01 1.365950000000000000e+05 1.617876198038131008e+02
1.570000000000000000e+02 -1.345255277844955977e+01 1.331950000000000000e+05 1.458709338532339643e+02
1.580000000000000000e+02 -1.349464740919443706e+01 1.414400000000000000e+05 2.272814610525228147e+02
1.590000000000000000e+02 -1.349561348796930460e+01 1.527450000000000000e+05 2.048592224173269472e+02
1.600000000000000000e+02 -1.352669780519641130e+01 1.547850000000000000e+05 1.786784248029715627e+02
1.610000000000000000e+02 -1.356291192390426481e+01 1.623500000000000000e+05 1.024685735532067810e+02
1.620000000000000000e+02 -1.366247955770661093e+01 1.489200000000000000e+05 2.498700724930927777e+02
1.630000000000000000e+02 -1.366934473280474016e+01 1.615000000000000000e+05 2.014719679177335649e+02
1.640000000000000000e+02 -1.372803910991258469e+01 1.534250000000000000e+05 1.660055186514382513e+02
1.650000000000000000e+02 -1.374084795437528150e+01 1.487500000000000000e+05 2.502178161163550953e+02
1.660000000000000000e+02 -1.375002658509608011e+01 1.665150000000000000e+05 2.470287218867832451e+02
1.670000000000000000e+02 -1.376716988207299863e+01 1.744200000000000000e+05 1.897814940496444081e+02
1.680000000000000000e+02 -1.373434286714852171e+01 1.483250000000000000e+05 2.722947572079908127e+02
1.690000000000000000e+02 -1.363600082732791385e+01 1.459450000000000000e+05 2.588277296180990561e+02
1.700000000000000000e+02 -1.356608856854216860e+01 1.416100000000000000e+05 1.830474337405559311e+02
1.710000000000000000e+02 -1.362356658210627280e+01 1.438200000000000000e+05 2.717386026656562876e+02
1.720000000000000000e+02 -1.360757270956515264e+01 1.423750000000000000e+05 3.490151129234237715e+02
1.730000000000000000e+02 -1.369256629676065806e+01 1.722950000000000000e+05 1.765230222536947338e+02
1.740000000000000000e+02 -1.367889215432897210e+01 1.747600000000000000e+05 2.281173144828820796e+02
1.750000000000000000e+02 -1.363563619932148718e+01 1.670250000000000000e+05 2.477084311307543203e+02
1.760000000000000000e+02 -1.364187865387890497e+01 1.609050000000000000e+05 1.761971107599823085e+02
1.770000000000000000e+02 -1.362379231768358068e+01 1.053150000000000000e+05 1.235844999922721854e+02
1.780000000000000000e+02 -1.359982169289546050e+01 1.870850000000000000e+05 2.004401606832036293e+02
1.790000000000000000e+02 -1.354164898262718353e+01 1.547850000000000000e+05 2.425176525625221871e+02
1.800000000000000000e+02 -1.346376355278320069e+01 1.536800000000000000e+05 2.050876158871540440e+02
1.810000000000000000e+02 -1.344672357042180622e+01 1.568250000000000000e+05 1.747497564770792167e+02
1.820000000000000000e+02 -1.340218695961093154e+01 1.442450000000000000e+05 2.291473258341415828e+02
1.830000000000000000e+02 -1.332978042628080395e+01 1.510450000000000000e+05 2.279863143459827199e+02
1.840000000000000000e+02 -1.314410389327173512e+01 1.448400000000000000e+05 1.358134383193106487e+02
1.850000000000000000e+02 -1.319111610997080852e+01 1.865750000000000000e+05 1.992508835455177234e+02
1.860000000000000000e+02 -1.323646875967604331e+01 1.877650000000000000e+05 1.373293826085535159e+02
1.870000000000000000e+02 -1.335880947170520017e+01 1.500250000000000000e+05 2.167430465376860980e+02
1.880000000000000000e+02 -1.342775281054347936e+01 1.530850000000000000e+05 1.180591974235842088e+02
1.890000000000000000e+02 -1.344874216129673528e+01 1.687250000000000000e+05 1.956823553362779080e+02
1.900000000000000000e+02 -1.348878673737745437e+01 1.717000000000000000e+05 2.460057854220257241e+02
1.910000000000000000e+02 -1.347976687383355454e+01 1.686400000000000000e+05 4.984089323766211521e+01
1.920000000000000000e+02 -1.354875739869803830e+01 1.575050000000000000e+05 3.937304069350050213e+02
1.930000000000000000e+02 -1.360550503815739098e+01 1.567400000000000000e+05 1.678185416261371756e+02
1.940000000000000000e+02 -1.366081237030841322e+01 1.678750000000000000e+05 2.409353681876301607e+02
1.950000000000000000e+02 -1.371975258834063283e+01 1.462850000000000000e+05 1.777977550835598777e+02
1.960000000000000000e+02 -1.367673544205844394e+01 1.533400000000000000e+05 3.559484746402434894e+02
1.970000000000000000e+02 -1.378634179918045177e+01 1.503650000000000000e+05 1.796094544623929607e+02
1.980000000000000000e+02 -1.382804947934996775e+01 1.484100000000000000e+05 1.935635961786899486e+02
1.990000000000000000e+02 -1.384641681600033358e+01 1.526600000000000000e+05 2.436229928780370528e+02
2.000000000000000000e+02 -1.375194523401748192e+01 1.598850000000000000e+05 1.249862721364254696e+02
2.010000000000000000e+02 -1.361966103675789341e+01 1.568250000000000000e+05 1.397060070650331625e+02
2.020000000000000000e+02 -1.357406199342335995e+01 1.668550000000000000e+05 4.112741970965960832e+02
2.030000000000000000e+02 -1.356029027754291683e+01 1.717000000000000000e+05 2.170910032685857232e+02
2.040000000000000000e+02 -1.366860730357556619e+01 1.507050000000000000e+05 1.355663349347913140e+02
2.050000000000000000e+02 -1.370814929267008075e+01 1.346400000000000000e+05 8.589462980429050276e+01
2.060000000000000000e+02 -1.368162163736325176e+01 1.597150000000000000e+05 2.142060661089067253e+02
2.070000000000000000e+02 -1.363100628302803941e+01 1.844500000000000000e+05 2.510182482500542847e+02
2.080000000000000000e+02 -1.367817935162984710e+01 1.783300000000000000e+05 1.596735689193790222e+02
2.090000000000000000e+02 -1.366716249683144113e+01 1.526600000000000000e+05 1.925159417953925072e+02
2.100000000000000000e+02 -1.361056563289333710e+01 1.561450000000000000e+05 2.162987586122379753e+02
2.110000000000000000e+02 -1.358120505759775121e+01 1.731450000000000000e+05 2.123997103454154001e+02
2.120000000000000000e+02 -1.351549922448963237e+01 1.708500000000000000e+05 1.459377622694564991e+02
2.130000000000000000e+02 -1.345498782606193267e+01 1.528300000000000000e+05 2.273650978662604984e+02
2.140000000000000000e+02 -1.340965182981302739e+01 1.511300000000000000e+05 2.087350085942490807e+02
2.150000000000000000e+02 -1.336322116463278320e+01 1.575900000000000000e+05 1.519894106138127370e+02
2.160000000000000000e+02 -1.322687468174820857e+01 1.629450000000000000e+05 1.777898396387624871e+02
2.170000000000000000e+02 -1.306464960954359000e+01 1.730600000000000000e+05 1.810492114254192302e+02
2.180000000000000000e+02 -1.324589264697655544e+01 1.707650000000000000e+05 2.318800700071658696e+02
2.190000000000000000e+02 -1.328632200100594574e+01 1.037850000000000000e+05 1.241257938395408758e+02
2.200000000000000000e+02 -1.333540723186795773e+01 1.686400000000000000e+05 2.283639009441994290e+02
2.210000000000000000e+02 -1.343707471355022953e+01 1.902300000000000000e+05 2.102982364406186093e+02
2.220000000000000000e+02 -1.348227837271948104e+01 1.539350000000000000e+05 1.234124909907665995e+02
2.230000000000000000e+02 -1.353188490288993862e+01 1.742500000000000000e+05 2.286863695222288015e+02
2.240000000000000000e+02 -1.357852759857647840e+01 1.481550000000000000e+05 1.821127584634317316e+02
2.250000000000000000e+02 -1.358210743561769362e+01 1.642200000000000000e+05 2.392300185176478635e+02
2.260000000000000000e+02 -1.366404724343647992e+01 1.163650000000000000e+05 7.414483985872755056e+01
2.270000000000000000e+02 -1.372742635585369264e+01 1.836000000000000000e+05 2.150232489300034899e+02
2.280000000000000000e+02 -1.372148460908808332e+01 1.535950000000000000e+05 2.946108812539466157e+02
2.290000000000000000e+02 -1.378995505958765833e+01 1.696600000000000000e+05 2.521112249260655744e+02
2.300000000000000000e+02 -1.381909714293743718e+01 1.536800000000000000e+05 2.368105351857699077e+02
2.310000000000000000e+02 -1.384786424575942476e+01 1.496850000000000000e+05 1.767037074553598472e+02
2.320000000000000000e+02 -1.384310297802833567e+01 1.717000000000000000e+05 1.106644157420474386e+02
2.330000000000000000e+02 -1.368119428915788838e+01 1.730600000000000000e+05 3.276328440877510388e+02
2.340000000000000000e+02 -1.358213821962796075e+01 1.531700000000000000e+05 2.862533594222310285e+02
2.350000000000000000e+02 -1.357341096876024444e+01 1.605650000000000000e+05 1.580767773007087271e+02
2.360000000000000000e+02 -1.372372606460601752e+01 1.834300000000000000e+05 2.269357103056718472e+02
2.370000000000000000e+02 -1.373754639144499379e+01 1.691500000000000000e+05 1.976854761644363236e+02
2.380000000000000000e+02 -1.371473826113794914e+01 1.802850000000000000e+05 2.596170281552156212e+02
2.390000000000000000e+02 -1.366138962079094554e+01 1.612450000000000000e+05 1.677805009494344688e+02
2.400000000000000000e+02 -1.367682292062497318e+01 1.547850000000000000e+05 1.530529039915152794e+02
2.410000000000000000e+02 -1.364817205983961124e+01 1.781600000000000000e+05 1.725227468815295708e+02
2.420000000000000000e+02 -1.359879268793389073e+01 1.750150000000000000e+05 1.873931803016852200e+02
2.430000000000000000e+02 -1.353536533049239310e+01 1.813900000000000000e+05 2.018757605288793968e+02
2.440000000000000000e+02 -1.345498335861275763e+01 1.751850000000000000e+05 1.627768556765763606e+02
2.450000000000000000e+02 -1.342059347509547074e+01 1.629450000000000000e+05 1.713893690768874478e+02
2.460000000000000000e+02 -1.336614001294879728e+01 1.960950000000000000e+05 3.494517975550751316e+02
2.470000000000000000e+02 -1.331886573276197794e+01 1.721250000000000000e+05 1.508949130642858734e+02
2.480000000000000000e+02 -1.305251829779214923e+01 1.743350000000000000e+05 2.549815948395332725e+02
2.490000000000000000e+02 -1.316880325166530952e+01 1.739100000000000000e+05 2.199084188623484692e+02
2.500000000000000000e+02 -1.327296636619375469e+01 1.994950000000000000e+05 1.698646079433294460e+02
2.510000000000000000e+02 -1.330455381671812276e+01 1.808800000000000000e+05 2.357016940304213222e+02
2.520000000000000000e+02 -1.337595966788605217e+01 1.965200000000000000e+05 3.140345542837498556e+02
2.530000000000000000e+02 -1.344295657429965729e+01 2.120750000000000000e+05 1.956225848927687707e+02
2.540000000000000000e+02 -1.352041556956867474e+01 2.019600000000000000e+05 1.490278198884977883e+02
2.550000000000000000e+02 -1.351859257782095014e+01 1.762050000000000000e+05 3.161158812314444049e+02
2.560000000000000000e+02 -1.358687329371466213e+01 1.893800000000000000e+05 2.017158679742605045e+02
2.570000000000000000e+02 -1.367121549085873689e+01 1.936300000000000000e+05 1.783924380630007249e+02
2.580000000000000000e+02 -1.361954197059123572e+01 1.548700000000000000e+05 2.845531135520595853e+02
2.590000000000000000e+02 -1.374368078278787664e+01 1.527450000000000000e+05 2.264834540775611345e+02
2.600000000000000000e+02 -1.374674112024555583e+01 1.632850000000000000e+05 1.233584843969004368e+02
2.610000000000000000e+02 -1.383569152221112120e+01 2.044250000000000000e+05 2.196269533130753757e+02
2.620000000000000000e+02 -1.386627261624697205e+01 1.637950000000000000e+05 1.659693634919320289e+02
2.630000000000000000e+02 -1.390843884563177468e+01 1.767150000000000000e+05 3.642234746458955783e+02
2.640000000000000000e+02 -1.382424422088504912e+01 1.945650000000000000e+05 1.912658528303490471e+02
2.650000000000000000e+02 -1.355999200789305448e+01 1.264800000000000000e+05 2.098674105909751404e+02
2.660000000000000000e+02 -1.357702204693649684e+01 1.700850000000000000e+05 2.014754586058336940e+02
2.670000000000000000e+02 -1.369118563647046116e+01 1.745900000000000000e+05 1.883677589456966359e+02
2.680000000000000000e+02 -1.380073104373249748e+01 2.137750000000000000e+05 1.290021477008548345e+02
2.690000000000000000e+02 -1.377965017126766867e+01 1.862350000000000000e+05 2.528618510034428652e+02
2.700000000000000000e+02 -1.359359778935898078e+01 1.931200000000000000e+05 2.580000703072080910e+02
2.710000000000000000e+02 -1.369435566139084237e+01 2.089300000000000000e+05 1.727664290540027139e+02
2.720000000000000000e+02 -1.372940439834105497e+01 1.980500000000000000e+05 1.511524715983832721e+02
2.730000000000000000e+02 -1.365733622063912023e+01 2.195550000000000000e+05 2.224026695762579209e+02
2.740000000000000000e+02 -1.364679865344034582e+01 1.818150000000000000e+05 1.061689103396373071e+02
2.750000000000000000e+02 -1.353823428029012987e+01 2.147950000000000000e+05 1.965851696130359016e+02
2.760000000000000000e+02 -1.347742188076033898e+01 2.114800000000000000e+05 2.194788089769868975e+02
2.770000000000000000e+02 -1.342401265943631827e+01 2.045950000000000000e+05 1.402526853029293932e+02
2.780000000000000000e+02 -1.333325806384591949e+01 2.067200000000000000e+05 1.103559101133409683e+02
2.790000000000000000e+02 -1.332021343897422128e+01 1.869150000000000000e+05 1.761054095929257244e+02
2.800000000000000000e+02 -1.323525293380187939e+01 2.085050000000000000e+05 2.602841839355917273e+02
2.810000000000000000e+02 -1.303537969637687510e+01 1.920150000000000000e+05 2.636338804354410286e+02
2.820000000000000000e+02 -1.326973413003692315e+01 1.725500000000000000e+05 2.341993130067438926e+02
2.830000000000000000e+02 -1.331174375743096405e+01 1.756100000000000000e+05 2.359905944477206958e+02
2.840000000000000000e+02 -1.332676188050194277e+01 1.963500000000000000e+05 1.639536390208396313e+02
