2.33328656063e-14	1602.31156643
2.47885722759e-14	256.651664221
2.63350985621e-14	87.8120458716
2.79781105808e-14	44.6985504257
2.97236279495e-14	27.7517794907
3.15780458414e-14	19.0121190006
3.35481584166e-14	14.0384624443
3.56411837133e-14	10.8762863535
3.78647900941e-14	8.76162133723
4.02271243403e-14	7.25130795679
4.27368415002e-14	6.11596762975
4.54031365992e-14	5.26559937936
4.8235778328e-14	4.59574662498
5.12451448332e-14	4.04936918437
5.44422617402e-14	3.60482993904
5.78388425487e-14	3.25348926576
6.14473315479e-14	2.95789951455
6.52809494101e-14	2.70793479475
6.93537416277e-14	2.50686829362
7.36806299728e-14	2.33153270816
7.82774671673e-14	2.17215807001
8.31610949633e-14	2.02706519143
8.83494058478e-14	1.8989322271
9.38614085962e-14	1.78222548151
9.97172979163e-14	1.66830445685
1.05938528437e-13	1.56245965431
1.12547893314e-13	1.4666388459
1.19569607737e-13	1.38091559651
1.27029397649e-13	1.30172946981
1.34954594001e-13	1.23087648574
1.43374232887e-13	1.16537400584
1.52319161924e-13	1.10275493281
1.61822153269e-13	1.04464649447
1.71918023694e-13	0.989668163012
1.82643762142e-13	0.935644604885
1.94038665245e-13	0.881104815452
2.06144481304e-13	0.827890141532
2.19005563239e-13	0.774321739258
2.32669031091e-13	0.721593709719
2.47184944656e-13	0.670915331191
2.62606486898e-13	0.622202907101
2.78990158792e-13	0.575758678793
2.96395986339e-13	0.531829156134
3.14887740479e-13	0.491367119934
3.34533170737e-13	0.454144704777
3.55404253443e-13	0.420263962042
3.77577455436e-13	0.389745265838
4.01134014216e-13	0.362352219213
4.26160235588e-13	0.337766836856
4.5274780986e-13	0.315984747458
4.80994147776e-13	0.296506882708
5.1100273741e-13	0.279025018961
5.42883523319e-13	0.263256898876
5.76753309356e-13	0.248931048974
6.12736186613e-13	0.235908872759
6.50963988059e-13	0.22405859752
6.9157677155e-13	0.213287457132
7.34723332966e-13	0.203472593706
7.80561751366e-13	0.194537038667
8.29259968151e-13	0.18622231464
8.80996402366e-13	0.17842591157
9.35960604383e-13	0.171145831005
9.94353950374e-13	0.16431162647
1.0563903801e-12	0.157929718085
1.12229718075e-12	0.151962490197
1.19231581964e-12	0.146430983905
1.26670282895e-12	0.14128158411
1.34573074552e-12	0.136506991049
1.42968910944e-12	0.132054676262
1.51888552479e-12	0.127915410054
1.6136467867e-12	0.124085302631
1.71432007859e-12	0.120506141648
1.8212742442e-12	0.1172009447
1.93490113896e-12	0.114113185396
2.0556170656e-12	0.111232166102
2.18386429949e-12	0.108547629077
2.32011270892e-12	0.106048213327
2.46486147667e-12	0.103709723416
2.61864092887e-12	0.101546208804
2.782014478e-12	0.0995256332478
2.9555806871e-12	0.097627082022
3.13997546275e-12	0.095855997733
3.33587438493e-12	0.094191826502
3.54399518214e-12	0.0926274804314
3.76510036102e-12	0.0911593554963
4e-12	0.089778075751
