2.19626451795e-14	9728.32022479
2.33328656063e-14	649.585770176
2.47885722759e-14	152.005003512
2.63350985621e-14	63.5442378602
2.79781105808e-14	34.9759843726
2.97236279495e-14	22.6302658234
3.15780458414e-14	16.1300165584
3.35481584166e-14	12.1923325806
3.56411837133e-14	9.56234523254
3.78647900941e-14	7.76417006063
4.02271243403e-14	6.44279935414
4.27368415002e-14	5.44713304147
4.54031365992e-14	4.70151024602
4.8235778328e-14	4.09597058204
5.12451448332e-14	3.61353340739
5.44422617402e-14	3.2146832003
5.78388425487e-14	2.89648279818
6.14473315479e-14	2.62734833804
6.52809494101e-14	2.40363701814
6.93537416277e-14	2.21325740448
7.36806299728e-14	2.04998895927
7.82774671673e-14	1.90901995244
8.31610949633e-14	1.78644891236
8.83494058478e-14	1.67852309751
9.38614085962e-14	1.58128359518
9.97172979163e-14	1.49446401066
1.05938528437e-13	1.41720758306
1.12547893314e-13	1.3496470527
1.19569607737e-13	1.28798714325
1.27029397649e-13	1.23224998324
1.34954594001e-13	1.18160469138
1.43374232887e-13	1.13408547617
1.52319161924e-13	1.0909362628
1.61822153269e-13	1.0510204356
1.71918023694e-13	1.01539899909
1.82643762142e-13	0.983211931297
1.94038665245e-13	0.955069994557
2.06144481304e-13	0.930867623473
2.19005563239e-13	0.909816405266
2.32669031091e-13	0.891431584113
2.47184944656e-13	0.875940490763
2.62606486898e-13	0.862578109964
2.78990158792e-13	0.851180140787
2.96395986339e-13	0.841697548469
3.14887740479e-13	0.833646756919
3.34533170737e-13	0.827151031719
3.55404253443e-13	0.821718069498
3.77577455436e-13	0.817272067898
4.01134014216e-13	0.813581242626
4.26160235588e-13	0.810675658748
4.5274780986e-13	0.808244563478
4.80994147776e-13	0.80622551898
5.1100273741e-13	0.804585526225
5.42883523319e-13	0.803361088166
5.76753309356e-13	0.802330962096
6.12736186613e-13	0.801551844128
6.50963988059e-13	0.800928068375
6.9157677155e-13	0.800449504244
7.34723332966e-13	0.800051398541
7.80561751366e-13	0.799803957706
8.29259968151e-13	0.799592657962
8.80996402366e-13	0.799442468281
9.35960604383e-13	0.799328299302
9.94353950374e-13	0.799231359474
1.0563903801e-12	0.799165703916
1.12229718075e-12	0.799123502467
1.19231581964e-12	0.799089119396
1.26670282895e-12	0.799060989994
1.34573074552e-12	0.799050051317
1.42968910944e-12	0.799039112939
1.51888552479e-12	0.799034425156
1.6136467867e-12	0.799029737425
1.71432007859e-12	0.799028174861
1.8212742442e-12	0.799025049752
1.93490113896e-12	0.799025049752
2.0556170656e-12	0.799025049752
2.18386429949e-12	0.799025049752
2.32011270892e-12	0.799025049752
2.46486147667e-12	0.799025049752
2.61864092887e-12	0.799025049752
2.782014478e-12	0.799025049752
2.9555806871e-12	0.799025049752
3.13997546275e-12	0.799025049752
3.33587438493e-12	0.799025049752
3.54399518214e-12	0.799025049752
3.76510036102e-12	0.799025049752
4e-12	0.799025049752
